Y;u
0;0,00204116721979788
0,0000912422474814686;0,00204116721979788
0,000141673805342277;0,00204116721979788
0,000181858365661972;0,00204116721979788
0,000216271435886027;0,00204116721979788
0,000246802895942962;0,00204116721979788
0,000274476958065271;0,00204116721979788
0,00029992705473525;0,00204116721979788
0,000323579059581081;0,00204116721979788
0,000345736406279998;0,00204116721979788
0,000366624752046;0,00204116721979788
0,000386417541745625;0,00204116721979788
0,000405251631194062;0,00204116721979788
0,000423237338257266;0,00204116721979788
0,0004404651824146;0,00204116721979788
0,000457010560705039;0,00204116721979788
0,000472937086183128;0,00204116721979788
0,000488299030319963;0,00204116721979788
0,000503143147848959;0,00204116721979788
0,000517510065439687;0,00204116721979788
0,000531435355639219;0,00204116721979788
0,000544950379378414;0,00204116721979788
0,000558082955413814;0,00204116721979788
0,00057085789839527;0,00204116721979788
0,000583297455848739;0,00204116721979788
0,000595421666422331;0,00204116721979788
0,000607248656116377;0,00204116721979788
0,000618794885168103;0,00204116721979788
0,000630075355304823;0,00204116721979788
0,000641103784892792;0,00204116721979788
0,000651892757872188;0,00204116721979788
0,000662453851130025;0,00204116721979788
0,000672797744015777;0,00204116721979788
0,000682934312973585;0,00204116721979788
0,000692872713695713;0,00204116721979788
0,000702621452755056;0,00204116721979788
0,000712188450320947;0,00204116721979788
0,000721581095280715;0,00204116721979788
0,000730806293863377;0,00204116721979788
0,00073987051267927;0,00204116721979788
0,000748779816941121;0,00204116721979788
0,000757539904510853;0,00204116721979788
0,000766156136316907;0,00204116721979788
0,000774633563604658;0,00204116721979788
0,000782976952414311;0,00204116721979788
0,000791190805623845;0,00204116721979788
0,000799279382846981;0,00204116721979788
0,000807246718436164;0,00204116721979788
0,000815096637806787;0,00204116721979788
0,000822832772270295;0,00204116721979788
0,00083045857253948;0,00204116721979788
0,000837977321048535;0,00204116721979788
0,000845392143212681;0,00204116721979788
0,000852706017736916;0,00204116721979788
0,00085992178607029;0,00204116721979788
0,000867042161090782;0,00204116721979788
0,000874069735095982;0,00204116721979788
0,000881006987166269;0,00204116721979788
0,000887856289959704;0,00204116721979788
0,00089461991599138;0,00204116721979788
0,000901300043444258;0,00204116721979788
0,000907898761553547;0,00204116721979788
0,000914418075602278;0,00204116721979788
0,000920859911561858;0,00204116721979788
0,000927226120407975;0,00204116721979788
0,000933518482139205;0,00204116721979788
0,000939738709522964;0,00204116721979788
0,000945888451591102;0,00204116721979788
0,000951969296905294;0,00204116721979788
0,00095798277661048;0,00204116721979788
0,000963930367292958;0,00204116721979788
0,000969813493658161;0,00204116721979788
0,000975633531041869;0,00204116721979788
0,000981391807767312;0,00204116721979788
0,000987089607359599;0,00204116721979788
0,000992728170627869;0,00204116721979788
0,000998308697624704;0,00204116721979788
0,00100383234949153;0,00204116721979788
0,00100930025019803;0,00204116721979788
0,00101471348818285;0,00204116721979788
0,00102007311790248;0,00204116721979788
0,00102538016129436;0,00204116721979788
0,0010306356091601;0,00204116721979788
0,00103584042247396;0,00204116721979788
0,00104099553362151;0,00204116721979788
0,00104610184757303;0,00204116721979788
0,00105116024299566;0,00204116721979788
0,00105617157330835;0,00204116721979788
0,00106113666768296;0,00204116721979788
0,00106605633199504;0,00204116721979788
0,00107093134972713;0,00204116721979788
0,00107576248282766;0,00204116721979788
0,00108055047252793;0,00204116721979788
0,00108529604011969;0,00204116721979788
0,00108999988769568;0,00204116721979788
0,00109466269885515;0,00204116721979788
0,00109928513937644;0,00204116721979788
0,0011038678578585;0,00204116721979788
0,001108411486333;0,00204116721979788
0,00111291664084869;0,00204116721979788
0,00111738392202965;0,00204116721979788
0,00112181391560859;0,00204116721979788
0,00112620719293686;0,00204116721979788
0,00113056431147211;0,00204116721979788
0,00113488581524496;0,00204116721979788
0,00113917223530579;0,00204116721979788
0,0011434240901525;0,00204116721979788
0,00114764188614042;0,00204116721979788
0,00115182611787517;0,00204116721979788
0,0011559772685893;0,00204116721979788
0,00116009581050364;0,00204116721979788
0,00116418220517395;0,00204116721979788
0,00116823690382377;0,00204116721979788
0,00117226034766398;0,00204116721979788
0,00117625296819981;0,00204116721979788
0,00118021518752585;0,00204116721979788
0,00118414741860965;0,00204116721979788
0,00118805006556445;0,00204116721979788
0,00119192352391153;0,00204116721979788
0,0011957681808326;0,00204116721979788
0,00119958441541288;0,00204116721979788
0,00120337259887502;0,00204116721979788
0,0012071330948045;0,00204116721979788
0,00121086625936675;0,00204116721979788
0,00121457244151647;0,00204116721979788
0,00121825198319932;0,00204116721979788
0,00122190521954656;0,00204116721979788
0,00122553247906268;0,00204116721979788
0,00122913408380656;0,00204116721979788
0,0012327103495662;0,00204116721979788
0,00123626158602753;0,00204116721979788
0,00123978809693734;0,00204116721979788
0,00124329018026073;0,00204116721979788
0,00124676812833322;0,00204116721979788
0,00125022222800771;0,00204116721979788
0,00125365276079666;0,00204116721979788
0,00125706000300947;0,00204116721979788
0,00126044422588538;0,00204116721979788
0,00126380569572209;0,00204116721979788
0,00126714467400018;0,00204116721979788
0,00127046141750353;0,00204116721979788
0,00127375617843592;0,00204116721979788
0,00127702920453393;0,00204116721979788
0,00128028073917634;0,00204116721979788
0,00128351102149001;0,00204116721979788
0,0012867202864526;0,00204116721979788
0,00128990876499202;0,00204116721979788
0,00129307668408295;0,00204116721979788
0,00129622426684029;0,00204116721979788
0,00129935173260994;0,00204116721979788
0,00130245929705676;0,0022
0,00130557161700696;0,0022
0,00130871045798632;0,0022
0,00131187196412718;0,0022
0,0013150526131923;0,0022
0,00131824918875934;0,0022
0,00132145875467614;0,0022
0,00132467863161305;0,0022
0,00132790637554936;0,0022
0,00133113975804151;0,0022
0,00133437674813104;0,0022
0,00133761549576044;0,0022
0,00134085431657419;0,0022
0,00134409167799199;0,0022
0,00134732618644912;0,0022
0,00135055657570751;0,0022
0,00135378169614835;0,0022
0,00135700050496426;0,0022
0,0013602120571757;0,0022
0,00136341549740231;0,0022
0,00136661005232561;0,0022
0,00136979502378478;0,0022
0,00137296978245201;0,0022
0,00137613376203842;0,0022
0,00137928645398563;0,0022
0,00138242740260197;0,0022
0,00138555620060562;0,0022
0,0013886724850402;0,0022
0,00139177593353145;0,0022
0,00139486626085603;0,0022
0,00139794321579609;0,0022
0,00140100657825562;0,0022
0,00140405615661626;0,0022
0,00140709178531271;0,0022
0,00141011332260897;0,0022
0,00141312064855881;0,0022
0,00141611366313475;0,0022
0,00141909228451175;0,0022
0,00142205644749232;0,0022
0,00142500610206158;0,0022
0,00142794121206125;0,0022
0,00143086175397264;0,0022
0,00143376771579978;0,0022
0,00143665909604424;0,0022
0,00143953590276401;0,0022
0,00144239815270973;0,0022
0,00144524587053158;0,0022
0,00144807908805132;0,0022
0,00145089784359384;0,0022
0,00145370218137361;0,0022
0,00145649215093136;0,0022
0,0014592678066169;0,0022
0,0014620292071144;0,0022
0,00146477641500663;0,0022
0,00146750949637494;0,0022
0,00147022852043218;0,0022
0,00147293355918581;0,0022
0,00147562468712875;0,0022
0,00147830198095589;0,0022
0,0014809655193039;0,0022
0,00148361538251272;0,0022
0,00148625165240691;0,0022
0,00148887441209518;0,0022
0,00149148374578677;0,0022
0,00149407973862322;0,0022
0,00149666247652436;0,0022
0,00149923204604736;0,0022
0,00150178853425785;0,0022
0,00150433202861199;0,0022
0,00150686261684886;0,0022
